DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
06-10-18,7,Laghman,704,Alingar,14,Nuristan,1405,Wama,70,10,,,
07-10-18,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,58,9,,,
08-10-18,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,63,9,,,
08-10-18,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,49,7,,,
08-10-18,28,Faryab,,,28,Faryab,2801,Maymana,35,5,,,
08-10-18,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,567,81,,,
08-10-18,28,Faryab,2810,Dawlatabad,28,Faryab,2811,Andkhoy,329,47,,,
08-10-18,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,392,56,,,
08-10-18,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,175,25,,,
08-10-18,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,49,7,,,
08-10-18,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,231,33,,,
09-10-18,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,82,17,,,
10-10-18,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,553,79,,,
11-10-18,15,Badakhshan,1526,Koran Wa Monjan,14,Nuristan,1401,Poruns,6,2,1,1,4
11-10-18,13,Kunar,1313,Chapadara,14,Nuristan,1401,Poruns,16,2,2,2,12
12-10-18,6,Nangarhar,611,Sherzad,6,Nangarhar,602,Behsud,108,17,11,18,108
13-10-18,23,Uruzgan,2301,Tirinkot,23,Uruzgan,2301,Tirinkot,581,70,117,98,366
13-10-18,33,Kandahar,3314,Nesh,23,Uruzgan,2301,Tirinkot,43,4,7,12,24
13-10-18,23,Uruzgan,2304,Dehrawud,23,Uruzgan,2301,Tirinkot,7,1,0,2,5
13-10-18,23,Uruzgan,2303,Shahid-e-Hassas,23,Uruzgan,2301,Tirinkot,2,1,0,1,1
13-10-18,23,Uruzgan,2305,Khasuruzgan,23,Uruzgan,2301,Tirinkot,59,7,11,8,40
14-10-18,6,Nangarhar,604,Khogyani,6,Nangarhar,601,Jalalabad,198,16,27,32,126
15-10-18,29,Badghis,2906,Balamurghab,29,Badghis,2901,Qala-e-Naw,50,10,,,
15-10-18,26,Khost,2611,Spera,26,Khost,2601,Khost (Matun),315,45,,,
15-10-18,20,Sar-e-Pul,2007,Sancharak,18,Balkh,1802,Nahr-e-Shahi,1246,178,,,
15-10-18,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,40,8,,,
16-10-18,6,Nangarhar,611,Sherzad,6,Nangarhar,603,Surkhrod,199,35,25,26,199
19-10-18,17,Kunduz,1702,Emamsaheb,17,Kunduz,1702,Emamsaheb,679,97,,,
20-10-18,9,Baghlan,902,Baghlan-e-Jadid,9,Baghlan,902,Baghlan-e-Jadid,1841,263,,,
20-10-18,13,Kunar,1302,Watapur,13,Kunar,1302,Watapur,245,46,45,45,155
20-10-18,13,Kunar,1302,Watapur,13,Kunar,1301,Asadabad,385,70,75,76,234
25-10-18,28,Faryab,2809,Bilcheragh,27,Jawzjan,2701,Shiberghan,168,24,,,
25-10-18,28,Faryab,2804,Shirintagab,27,Jawzjan,2701,Shiberghan,448,64,,,
25-10-18,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,190,26,,,
25-10-18,27,Jawzjan,2704,Qushtepa,27,Jawzjan,2701,Shiberghan,511,73,,,
25-10-18,20,Sar-e-Pul,2007,Sancharak,27,Jawzjan,2701,Shiberghan,98,14,,,
25-10-18,28,Faryab,2810,Dawlatabad,27,Jawzjan,2701,Shiberghan,126,18,,,
25-10-18,21,Ghor,2103,DoLayna,21,Ghor,2103,DoLayna,532,88,,,
25-10-18,28,Faryab,2802,Khwajasabzposh,27,Jawzjan,2701,Shiberghan,42,6,,,
25-10-18,20,Sar-e-Pul,2002,Sayad,27,Jawzjan,2701,Shiberghan,35,5,,,
28-10-18,15,Badakhshan,1504,Arghanjkhwa,15,Badakhshan,1501,Fayzabad,140,20,,,
28-10-18,7,Laghman,704,Alingar,7,Laghman,701,Mehtarlam / Bad Pash,350,50,,,
30-10-18,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,162,27,,,
31-10-18,28,Faryab,2805,Almar,21,Ghor,2101,Chaghcharan,12,2,,,
01-11-18,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,72,12,,,
01-11-18,11,Ghazni,1113,Jaghuri,11,Ghazni,1101,Ghazni,626,102,,,
01-11-18,11,Ghazni,1117,Malestan,10,Bamyan,1001,Bamyan,955,201,171,36,548
01-11-18,11,Ghazni,1117,Malestan,10,Bamyan,1001,Bamyan,600,126,93,141,366
01-11-18,11,Ghazni,1117,Malestan,10,Bamyan,1001,Bamyan,404,81,61,85,258
01-11-18,28,Faryab,2810,Dawlatabad,18,Balkh,1802,Nahr-e-Shahi,1729,247,,,
01-11-18,11,Ghazni,1117,Malestan,11,Ghazni,1101,Ghazni,775,118,,,
01-11-18,11,Ghazni,1117,Malestan,10,Bamyan,1001,Bamyan,455,82,70,106,279
02-11-18,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,12,2,,,
03-11-18,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,30,5,,,
04-11-18,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,30,5,,,
05-11-18,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,30,5,,,
06-11-18,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,30,5,,,
07-11-18,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,448,64,,,
08-11-18,6,Nangarhar,604,Khogyani,6,Nangarhar,604,Khogyani,197,25,30,32,135
08-11-18,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,364,52,,,
08-11-18,17,Kunduz,1707,Dasht-e-Archi,16,Takhar,1614,Khwajaghar,1463,209,,,
10-11-18,17,Kunduz,1707,Dasht-e-Archi,17,Kunduz,1701,Kunduz,546,78,,,
11-11-18,15,Badakhshan,1520,Yamgan,15,Badakhshan,1501,Fayzabad,252,36,,,
16-11-18,11,Ghazni,1113,Jaghuri,24,Zabul,2401,Qalat,14,2,4,4,6
16-11-18,11,Ghazni,1117,Malestan,24,Zabul,2401,Qalat,14,2,3,4,7
16-11-18,24,Zabul,2403,Mizan,24,Zabul,2401,Qalat,131,18,30,28,73
20-11-18,11,Ghazni,1113,Jaghuri,33,Kandahar,3301,Kandahar / Dand,77,11,,,
